drug,Blood and lymphatic system disorders,Cardiac disorders,"Congenital, familial and genetic disorders",Ear and labyrinth disorders,Endocrine disorders,Eye disorders,Gastrointestinal disorders,General disorders and administration site conditions,Hepatobiliary disorders,Immune system disorders,Infections and infestations,"Injury, poisoning and procedural complications",Investigations,Metabolism and nutrition disorders,Musculoskeletal and connective tissue disorders,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",Nervous system disorders,"Pregnancy, puerperium and perinatal conditions",Product issues,Psychiatric disorders,Renal and urinary disorders,Reproductive system and breast disorders,"Respiratory, thoracic and mediastinal disorders",Skin and subcutaneous tissue disorders,Social circumstances,Surgical and medical procedures,Vascular disorders
alcaftadine,0.0008741258741258741,0.0026223776223776225,0.0,0.0026223776223776225,0.0008741258741258741,0.45454545454545453,0.013111888111888112,0.1853146853146853,0.0008741258741258741,0.05244755244755245,0.05419580419580419,0.04895104895104895,0.0034965034965034965,0.0034965034965034965,0.0034965034965034965,0.0,0.07867132867132867,0.0008741258741258741,0.007867132867132868,0.013111888111888112,0.0,0.0,0.013111888111888112,0.050699300699300696,0.006118881118881119,0.0,0.0026223776223776225
alcuronium,0.0,0.18134715025906736,0.0,0.0,0.0,0.0062176165803108805,0.0062176165803108805,0.0538860103626943,0.002072538860103627,0.12746113989637306,0.002072538860103627,0.0010362694300518134,0.0031088082901554403,0.0,0.0010362694300518134,0.0,0.013471502590673576,0.0,0.0,0.0031088082901554403,0.0,0.0010362694300518134,0.09637305699481866,0.09430051813471503,0.0,0.0,0.4072538860103627
alectinib,0.023365961477739186,0.02715503631196716,0.0,0.00473634354278497,0.0025260498894853173,0.012630249447426587,0.08746447742342911,0.19640037890748344,0.030944111146195136,0.0012630249447426586,0.040416798231765076,0.04452162930217872,0.09851594568992737,0.02241869276918219,0.07641300915693085,0.040732554467950745,0.04799494790022103,0.0012630249447426586,0.0012630249447426586,0.016419324281654563,0.0214714240606252,0.0022102936532996525,0.105462582886012,0.06978212819703189,0.0031575623618566467,0.006630880959898958,0.01484054310072624
alfacalcidol,0.018992568125516102,0.022295623451692816,0.002477291494632535,0.00495458298926507,0.0037159372419488025,0.008670520231213872,0.12386457473162675,0.07390586292320396,0.02518579686209744,0.00495458298926507,0.018579686209744012,0.038810900082576386,0.04500412881915772,0.18951279933938894,0.02518579686209744,0.006606110652353427,0.08546655656482247,0.004128819157720892,0.006193228736581338,0.021056977704376548,0.09289843104872006,0.004128819157720892,0.02601156069364162,0.12427745664739884,0.0,0.002477291494632535,0.02064409578860446
alfaxalone,0.0,0.14832535885167464,0.0,0.0,0.0,0.0430622009569378,0.03349282296650718,0.05741626794258373,0.0,0.09569377990430622,0.009569377990430622,0.0,0.004784688995215311,0.0,0.004784688995215311,0.0,0.0430622009569378,0.0,0.0,0.009569377990430622,0.019138755980861243,0.0,0.1674641148325359,0.1291866028708134,0.0,0.0,0.23444976076555024
alibendol,0.0,0.018867924528301886,0.0,0.006289308176100629,0.0,0.006289308176100629,0.25157232704402516,0.11949685534591195,0.012578616352201259,0.018867924528301886,0.006289308176100629,0.0,0.031446540880503145,0.006289308176100629,0.006289308176100629,0.0,0.14465408805031446,0.025157232704402517,0.0,0.0440251572327044,0.006289308176100629,0.025157232704402517,0.05660377358490566,0.20125786163522014,0.0,0.0,0.012578616352201259
alimemazine,0.034574468085106384,0.04148936170212766,0.0018617021276595746,0.003989361702127659,0.0031914893617021275,0.02154255319148936,0.06037234042553191,0.08457446808510638,0.026595744680851064,0.0018617021276595746,0.006382978723404255,0.09521276595744681,0.05797872340425532,0.02074468085106383,0.026329787234042553,0.0007978723404255319,0.2401595744680851,0.0015957446808510637,0.0015957446808510637,0.09468085106382979,0.022872340425531913,0.005319148936170213,0.040957446808510635,0.05797872340425532,0.002925531914893617,0.0013297872340425532,0.04308510638297872
aliskiren,0.009997458273320343,0.05507074472591714,0.002033381343726171,0.007625180038973142,0.004066762687452342,0.018469880538846056,0.08353808353808354,0.13437261713123783,0.0057612471405574855,0.008387698042870456,0.022113022113022112,0.024400576124714055,0.12640854020164366,0.045666356011183594,0.035668897737863255,0.010759976277217656,0.09294247225281708,0.0007625180038973142,0.0053376260272812,0.02821316614420063,0.05600271117512497,0.0041514869101076,0.05591798695246971,0.06659323900703211,0.001863932898415657,0.011014148945183428,0.08286028975684148
alizapride,0.0218408736349454,0.0483619344773791,0.0015600624024961,0.0062402496099844,0.0046801872074883,0.0218408736349454,0.0748829953198128,0.11856474258970359,0.015600624024960999,0.0202808112324493,0.0109204368174727,0.015600624024960999,0.0265210608424337,0.0202808112324493,0.0265210608424337,0.0046801872074883,0.21372854914196568,0.0031201248049922,0.0015600624024961,0.0374414976599064,0.0171606864274571,0.0187207488299532,0.0390015600624025,0.1794071762870515,0.0,0.0,0.0514820592823713
allantoin,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0
allylestrenol,0.03636363636363636,0.03636363636363636,0.32727272727272727,0.0,0.01818181818181818,0.0,0.07272727272727272,0.03636363636363636,0.05454545454545454,0.03636363636363636,0.01818181818181818,0.0,0.03636363636363636,0.01818181818181818,0.0,0.0,0.09090909090909091,0.01818181818181818,0.0,0.0,0.03636363636363636,0.03636363636363636,0.0,0.12727272727272726,0.0,0.0,0.0
almitrine,0.04794520547945205,0.010273972602739725,0.0,0.0136986301369863,0.0,0.0,0.04452054794520548,0.04794520547945205,0.023972602739726026,0.0,0.0,0.0,0.11301369863013698,0.0273972602739726,0.023972602739726026,0.003424657534246575,0.5171232876712328,0.0,0.0,0.023972602739726026,0.00684931506849315,0.003424657534246575,0.02054794520547945,0.06164383561643835,0.0,0.0,0.010273972602739725
alogliptin,0.011203117389186557,0.031173891865562593,0.000974184120798831,0.004870920603994155,0.0014612761811982464,0.019970774476376036,0.18412079883097907,0.09644422795908426,0.03360935216755967,0.006819288845591817,0.03360935216755967,0.023380418899171942,0.051631758402338045,0.07062834875791525,0.046760837798343884,0.03994154895275207,0.0910862152946907,0.0,0.0004870920603994155,0.018996590355577204,0.02679006332196785,0.004870920603994155,0.04968339016074038,0.13638577691183634,0.000974184120798831,0.0034096444227959084,0.01071602532878714
alprenolol,0.026859504132231406,0.03512396694214876,0.004132231404958678,0.008264462809917356,0.0,0.05371900826446281,0.23760330578512398,0.05785123966942149,0.010330578512396695,0.0,0.04132231404958678,0.0,0.010330578512396695,0.01652892561983471,0.024793388429752067,0.002066115702479339,0.06818181818181818,0.004132231404958678,0.0,0.09090909090909091,0.010330578512396695,0.014462809917355372,0.0371900826446281,0.2066115702479339,0.0,0.0,0.03925619834710744
alprostadil,0.006048387096774193,0.04457885304659498,0.004629629629629629,0.0023894862604540022,0.00022401433691756272,0.008587216248506571,0.04039725209080048,0.31033452807646356,0.0076164874551971325,0.011275388291517323,0.009931302270011948,0.069668458781362,0.027180406212664276,0.009035244922341697,0.019115890083632018,0.003658900836320191,0.0715352449223417,0.00014934289127837514,0.03173536439665472,0.01351553166069295,0.01627837514934289,0.08997909199522103,0.03793309438470729,0.06944444444444445,0.0002986857825567503,0.0035842293906810036,0.09087514934289127
althiazide,0.05102040816326531,0.05102040816326531,0.0,0.02040816326530612,0.0,0.0,0.07142857142857142,0.09183673469387756,0.01020408163265306,0.0,0.02040816326530612,0.04081632653061224,0.04081632653061224,0.16326530612244897,0.01020408163265306,0.0,0.14285714285714285,0.01020408163265306,0.01020408163265306,0.030612244897959183,0.05102040816326531,0.02040816326530612,0.0,0.10204081632653061,0.0,0.0,0.061224489795918366
alverine,0.0,0.06722689075630252,0.004201680672268907,0.01680672268907563,0.0,0.029411764705882353,0.08823529411764706,0.10084033613445378,0.06722689075630252,0.05042016806722689,0.008403361344537815,0.03361344537815126,0.046218487394957986,0.008403361344537815,0.008403361344537815,0.0,0.16806722689075632,0.0,0.004201680672268907,0.06722689075630252,0.004201680672268907,0.012605042016806723,0.046218487394957986,0.15126050420168066,0.0,0.0,0.01680672268907563
amcinonide,0.0,0.0,0.0,0.0,0.0,0.004807692307692308,0.014423076923076924,0.1778846153846154,0.0,0.11057692307692307,0.019230769230769232,0.009615384615384616,0.0,0.0,0.0,0.0,0.0625,0.004807692307692308,0.0,0.009615384615384616,0.0,0.0,0.009615384615384616,0.5625,0.0,0.0,0.014423076923076924
amezinium,0.029411764705882353,0.07352941176470588,0.0,0.014705882352941176,0.0,0.029411764705882353,0.1323529411764706,0.058823529411764705,0.058823529411764705,0.014705882352941176,0.029411764705882353,0.014705882352941176,0.08823529411764706,0.014705882352941176,0.014705882352941176,0.0,0.14705882352941177,0.0,0.0,0.0,0.08823529411764706,0.014705882352941176,0.058823529411764705,0.058823529411764705,0.0,0.0,0.058823529411764705
amfenac,0.0,0.0,0.0,0.01818181818181818,0.0,0.01818181818181818,0.36363636363636365,0.03636363636363636,0.03636363636363636,0.03636363636363636,0.0,0.0,0.01818181818181818,0.12727272727272726,0.0,0.0,0.05454545454545454,0.0,0.0,0.0,0.01818181818181818,0.0,0.05454545454545454,0.16363636363636364,0.0,0.0,0.05454545454545454
amfepramone,0.009670079635949944,0.11035267349260523,0.01763367463026166,0.007963594994311717,0.003981797497155859,0.019340159271899887,0.09328782707622298,0.10352673492605233,0.009670079635949944,0.006825938566552901,0.010238907849829351,0.01478953356086462,0.03128555176336746,0.026734926052332197,0.017064846416382253,0.0011376564277588168,0.1410693970420933,0.008532423208191127,0.0034129692832764505,0.15244596131968147,0.012514220705346985,0.013083048919226393,0.06825938566552901,0.06598407281001138,0.0,0.0034129692832764505,0.04778156996587031
amidopyrine,0.07061068702290077,0.019083969465648856,0.0,0.009541984732824428,0.0,0.0019083969465648854,0.07251908396946564,0.15267175572519084,0.0057251908396946565,0.03435114503816794,0.013358778625954198,0.0,0.003816793893129771,0.0057251908396946565,0.009541984732824428,0.0,0.06297709923664122,0.0,0.0,0.011450381679389313,0.0057251908396946565,0.0019083969465648854,0.061068702290076333,0.42938931297709926,0.0,0.0,0.02862595419847328
amifampridine,0.019305019305019305,0.04633204633204633,0.0,0.0,0.0,0.02702702702702703,0.20463320463320464,0.11969111969111969,0.003861003861003861,0.007722007722007722,0.02702702702702703,0.05019305019305019,0.019305019305019305,0.003861003861003861,0.05791505791505792,0.011583011583011582,0.18146718146718147,0.003861003861003861,0.011583011583011582,0.05019305019305019,0.019305019305019305,0.0,0.05019305019305019,0.02702702702702703,0.0,0.007722007722007722,0.05019305019305019
aminoglutethimide,0.13480662983425415,0.0066298342541436465,0.0,0.0055248618784530384,0.020994475138121547,0.011049723756906077,0.07513812154696133,0.1270718232044199,0.028729281767955802,0.0077348066298342545,0.023204419889502764,0.004419889502762431,0.02983425414364641,0.036464088397790057,0.014364640883977901,0.0055248618784530384,0.07734806629834254,0.0,0.0,0.028729281767955802,0.017679558011049725,0.0033149171270718232,0.028729281767955802,0.28066298342541435,0.0,0.0022099447513812156,0.02983425414364641
aminohippuric acid,0.0,0.025974025974025976,0.0,0.025974025974025976,0.0,0.025974025974025976,0.12987012987012986,0.09090909090909091,0.0,0.06493506493506493,0.012987012987012988,0.012987012987012988,0.0,0.0,0.012987012987012988,0.0,0.1038961038961039,0.0,0.0,0.0,0.012987012987012988,0.012987012987012988,0.19480519480519481,0.18181818181818182,0.0,0.0,0.09090909090909091
amisulpride,0.02072432543346671,0.04370575561711296,0.002359700420642249,0.0028726787729557814,0.030778701138811943,0.017338668308197393,0.05847953216374269,0.08812968092746486,0.012003693444136657,0.0021545090797168358,0.012824458807838309,0.03662665435518621,0.10926438904278239,0.031907253513901716,0.04196162921924695,0.007899866625628398,0.22099107417666974,0.002667487432030368,0.0012311480455524776,0.091925720734585,0.01774905099004822,0.06555863342566944,0.02103211244485483,0.0348825279573202,0.002359700420642249,0.001949317738791423,0.020621729763004002
amlexanox,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.10344827586206896,0.08620689655172414,0.0,0.034482758620689655,0.05172413793103448,0.0,0.017241379310344827,0.0,0.0,0.017241379310344827,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.603448275862069,0.0,0.017241379310344827,0.0
ammonium lactate,0.0,0.009708737864077669,0.0,0.0,0.0,0.006472491909385114,0.02912621359223301,0.2977346278317152,0.006472491909385114,0.022653721682847898,0.009708737864077669,0.042071197411003236,0.02912621359223301,0.012944983818770227,0.022653721682847898,0.003236245954692557,0.09061488673139159,0.0,0.022653721682847898,0.019417475728155338,0.0,0.003236245954692557,0.022653721682847898,0.32362459546925565,0.0,0.003236245954692557,0.022653721682847898
amodiaquine,0.059845559845559844,0.02702702702702703,0.0,0.009652509652509652,0.0,0.03088803088803089,0.11776061776061776,0.20463320463320464,0.03474903474903475,0.005791505791505791,0.003861003861003861,0.0,0.02702702702702703,0.02895752895752896,0.023166023166023165,0.0,0.20270270270270271,0.0019305019305019305,0.0,0.052123552123552123,0.011583011583011582,0.0,0.023166023166023165,0.12548262548262548,0.0,0.0,0.009652509652509652
amorolfine,0.00625,0.009375,0.003125,0.003125,0.0,0.0140625,0.0484375,0.2359375,0.0046875,0.021875,0.046875,0.05625,0.0171875,0.003125,0.028125,0.0015625,0.0515625,0.0,0.0046875,0.003125,0.0,0.003125,0.015625,0.4125,0.0,0.0015625,0.0078125
amperozide,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ampiroxicam,0.02127659574468085,0.0,0.0,0.0425531914893617,0.0,0.02127659574468085,0.3404255319148936,0.06382978723404255,0.0,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.06382978723404255,0.0,0.0851063829787234,0.23404255319148937,0.0,0.0,0.02127659574468085
amrubicin,0.23766816143497757,0.02242152466367713,0.0,0.0,0.004484304932735426,0.0,0.06278026905829596,0.03811659192825112,0.013452914798206279,0.006726457399103139,0.08071748878923767,0.004484304932735426,0.24887892376681614,0.026905829596412557,0.006726457399103139,0.06726457399103139,0.02914798206278027,0.0,0.0,0.004484304932735426,0.006726457399103139,0.0,0.1210762331838565,0.011210762331838564,0.0,0.0,0.006726457399103139
amsacrine,0.15132924335378323,0.10224948875255624,0.002044989775051125,0.002044989775051125,0.002044989775051125,0.002044989775051125,0.10020449897750511,0.10633946830265849,0.044989775051124746,0.02044989775051125,0.11860940695296524,0.028629856850715747,0.03680981595092025,0.014314928425357873,0.012269938650306749,0.026584867075664622,0.065439672801636,0.0,0.0,0.006134969325153374,0.016359918200409,0.0,0.0408997955010225,0.06952965235173825,0.0,0.002044989775051125,0.028629856850715747
amtolmetin guacil,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0
anagliptin,0.007712082262210797,0.12339331619537275,0.0,0.002570694087403599,0.0,0.017994858611825194,0.12596401028277635,0.05141388174807198,0.03598971722365039,0.0,0.061696658097686374,0.02056555269922879,0.028277634961439587,0.06683804627249357,0.05398457583547558,0.11311053984575835,0.13367609254498714,0.0,0.0,0.010282776349614395,0.028277634961439587,0.005141388174807198,0.030848329048843187,0.06940874035989718,0.0,0.002570694087403599,0.010282776349614395
anecortave acetate,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anethole trithione,0.033816425120772944,0.016908212560386472,0.004830917874396135,0.0,0.0024154589371980675,0.016908212560386472,0.2028985507246377,0.09420289855072464,0.03864734299516908,0.007246376811594203,0.007246376811594203,0.036231884057971016,0.050724637681159424,0.01932367149758454,0.021739130434782608,0.0,0.13768115942028986,0.004830917874396135,0.0,0.04106280193236715,0.033816425120772944,0.007246376811594203,0.026570048309178744,0.17149758454106281,0.0024154589371980675,0.0,0.021739130434782608
aniracetam,0.020833333333333332,0.03125,0.0,0.010416666666666666,0.0,0.0,0.3645833333333333,0.052083333333333336,0.020833333333333332,0.0,0.0,0.0,0.03125,0.0625,0.0,0.0,0.22916666666666666,0.0,0.0,0.0625,0.0,0.0,0.010416666666666666,0.10416666666666667,0.0,0.0,0.0
anisindione,0.07692307692307693,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.0,0.11538461538461539,0.0,0.0,0.0,0.11538461538461539,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.38461538461538464,0.0,0.0,0.0
anisotropine,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
antazoline,0.20588235294117646,0.0,0.0,0.0,0.0,0.12745098039215685,0.058823529411764705,0.10784313725490197,0.0196078431372549,0.0392156862745098,0.029411764705882353,0.0,0.00980392156862745,0.0,0.0196078431372549,0.0,0.10784313725490197,0.0,0.0,0.00980392156862745,0.029411764705882353,0.0,0.00980392156862745,0.20588235294117646,0.0,0.0,0.0196078431372549
anthralin,0.005405405405405406,0.0,0.0,0.0,0.0,0.021621621621621623,0.010810810810810811,0.24864864864864866,0.0,0.03783783783783784,0.016216216216216217,0.05945945945945946,0.005405405405405406,0.0,0.016216216216216217,0.0,0.03783783783783784,0.0,0.0,0.005405405405405406,0.0,0.0,0.010810810810810811,0.5027027027027027,0.0,0.0,0.021621621621621623
apalutamide,0.008695652173913044,0.02608695652173913,0.0,0.0037267080745341614,0.011180124223602485,0.002484472049689441,0.10434782608695652,0.19627329192546583,0.0037267080745341614,0.002484472049689441,0.018633540372670808,0.049689440993788817,0.09316770186335403,0.03229813664596273,0.0422360248447205,0.006211180124223602,0.08322981366459627,0.0,0.004968944099378882,0.024844720496894408,0.012422360248447204,0.007453416149068323,0.02608695652173913,0.1701863354037267,0.0012422360248447205,0.02236024844720497,0.04596273291925466
apixaban,0.02381742989102545,0.0384379307916,0.0008552942715408378,0.006077620470713718,0.0010766645535867016,0.016995200289793823,0.12041537114740242,0.11693382034795384,0.006168181040641572,0.004819834777271309,0.025065153298920315,0.10707278051136535,0.04630663808977571,0.010243406687394974,0.04030951590344231,0.011601815236312776,0.14374981133214598,0.00024149485314094244,0.002243889677101257,0.016944888862056126,0.028929070949175396,0.008090077580221572,0.06331190066511708,0.054779082520803775,0.0012678479789899478,0.026886426983024923,0.07735885128948189
apraclonidine,0.0,0.07157464212678936,0.0,0.006134969325153374,0.0,0.2392638036809816,0.05521472392638037,0.12474437627811862,0.0,0.0408997955010225,0.06339468302658487,0.028629856850715747,0.04294478527607362,0.0081799591002045,0.010224948875255624,0.002044989775051125,0.09611451942740286,0.0,0.00408997955010225,0.026584867075664622,0.006134969325153374,0.002044989775051125,0.044989775051124746,0.065439672801636,0.0,0.006134969325153374,0.05521472392638037
apremilast,0.00173317734737207,0.008310585380649075,0.00018198362147406734,0.003994973785692621,0.0006499415052645262,0.005650158152432948,0.23736730360934183,0.17131591490099224,0.0026950907751635686,0.007062697690541185,0.048736947008102605,0.044594653147883356,0.036812686858182765,0.01616187876424455,0.06315698253823823,0.007669309762121409,0.12029983968109537,0.001516530178950561,0.0004246284501061571,0.05530568915464275,0.006542744486329564,0.002877074396637636,0.02582434247584384,0.11846267169288098,0.0017591750075826508,0.00422028684085099,0.006672732787382469
aprindine,0.21608040201005024,0.07788944723618091,0.0,0.007537688442211055,0.0,0.010050251256281407,0.04020100502512563,0.07537688442211055,0.2185929648241206,0.0,0.03015075376884422,0.0,0.08040201005025126,0.022613065326633167,0.010050251256281407,0.0,0.0829145728643216,0.0,0.0,0.02512562814070352,0.01256281407035176,0.0,0.05527638190954774,0.02512562814070352,0.0,0.0,0.010050251256281407
arbidol,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.5384615384615384,0.0,0.0,0.0
ardeparin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
arotinolol,0.005376344086021506,0.11827956989247312,0.0,0.0,0.0,0.016129032258064516,0.10752688172043011,0.10752688172043011,0.03763440860215054,0.005376344086021506,0.010752688172043012,0.0,0.053763440860215055,0.03225806451612903,0.03225806451612903,0.005376344086021506,0.24193548387096775,0.005376344086021506,0.0,0.03225806451612903,0.010752688172043012,0.005376344086021506,0.053763440860215055,0.08602150537634409,0.0,0.0,0.03225806451612903
artemether,0.05319148936170213,0.014184397163120567,0.010638297872340425,0.024822695035460994,0.0,0.01773049645390071,0.16666666666666666,0.09929078014184398,0.031914893617021274,0.010638297872340425,0.0070921985815602835,0.01773049645390071,0.024822695035460994,0.010638297872340425,0.010638297872340425,0.0,0.14893617021276595,0.0,0.0,0.06028368794326241,0.014184397163120567,0.0035460992907801418,0.024822695035460994,0.23404255319148937,0.0,0.0,0.014184397163120567
artemisinin,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.10810810810810811,0.08108108108108109,0.08108108108108109,0.0,0.0,0.02702702702702703,0.10810810810810811,0.0,0.05405405405405406,0.0,0.16216216216216217,0.0,0.0,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.10810810810810811,0.0,0.0,0.08108108108108109
artemotil,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0
artesunate,0.033542976939203356,0.04227812718378756,0.00017470300489168413,0.002620545073375262,0.0,0.030747728860936407,0.25506638714185886,0.03389238294898672,0.014675052410901468,0.001397624039133473,0.0033193570929419985,0.001222921034241789,0.008735150244584208,0.08490566037735849,0.004367575122292104,0.00017470300489168413,0.31446540880503143,0.0029699510831586303,0.0,0.08612858141160028,0.004542278127183787,0.0,0.005415793151642208,0.05468204053109713,0.0,0.00017470300489168413,0.014500349406009784
articaine,0.007097791798107256,0.04100946372239748,0.0015772870662460567,0.014195583596214511,0.0,0.03391167192429022,0.10331230283911672,0.2058359621451104,0.0007886435331230284,0.04810725552050473,0.007886435331230283,0.02365930599369085,0.012618296529968454,0.0031545741324921135,0.025236593059936908,0.0015772870662460567,0.19479495268138802,0.0015772870662460567,0.0,0.02050473186119874,0.003943217665615142,0.0007886435331230284,0.062302839116719244,0.12381703470031545,0.0,0.0031545741324921135,0.05914826498422713
ascorbic acid,0.006053811659192825,0.05201793721973094,0.0005979073243647235,0.0029895366218236174,0.0006726457399103139,0.012257100149476832,0.11980568011958147,0.2600896860986547,0.004185351270553065,0.02929745889387145,0.011061285500747383,0.021748878923766816,0.02795216741405082,0.008520179372197309,0.015171898355754857,0.003288490284005979,0.08968609865470852,0.0014200298953662182,0.003288490284005979,0.01920777279521674,0.01195814648729447,0.004035874439461884,0.06576980568011959,0.1890134529147982,0.0006726457399103139,0.0017189835575485799,0.037518684603886396
asenapine,0.0035516285516285517,0.016372141372141373,0.0005197505197505198,0.002772002772002772,0.0015592515592515593,0.011954261954261955,0.12179487179487179,0.11607761607761607,0.003205128205128205,0.012993762993762994,0.008056133056133057,0.11954261954261955,0.060984060984060985,0.018191268191268192,0.03317740817740818,0.0007796257796257797,0.22115384615384615,0.0002598752598752599,0.010741510741510741,0.12621275121275122,0.009875259875259876,0.009009009009009009,0.033523908523908526,0.03542966042966043,0.00563063063063063,0.003205128205128205,0.013426888426888427
aspartame,0.0037313432835820895,0.018656716417910446,0.0037313432835820895,0.011194029850746268,0.0,0.029850746268656716,0.09701492537313433,0.10820895522388059,0.007462686567164179,0.1417910447761194,0.018656716417910446,0.029850746268656716,0.022388059701492536,0.022388059701492536,0.055970149253731345,0.0,0.1791044776119403,0.0,0.0037313432835820895,0.07835820895522388,0.022388059701492536,0.0037313432835820895,0.022388059701492536,0.09701492537313433,0.007462686567164179,0.0037313432835820895,0.011194029850746268
aspartic Acid,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.24,0.0,0.0,0.0,0.08,0.04,0.04,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.0,0.0
astaxanthin,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.2,0.0,0.0,0.0
astemizole,0.011830635118306352,0.08872976338729763,0.004047322540473225,0.009028642590286426,0.0018679950186799503,0.019613947696139476,0.06911581569115816,0.10491905354919054,0.012764632627646327,0.008717310087173101,0.01774595267745953,0.003424657534246575,0.08312577833125778,0.02459526774595268,0.026151930261519303,0.00311332503113325,0.19738480697384808,0.013387297633872976,0.00031133250311332503,0.10429638854296389,0.014321295143212951,0.019613947696139476,0.03891656288916563,0.09838107098381071,0.00031133250311332503,0.0009339975093399751,0.023349937733499377
ataluren,0.0,0.04,0.0,0.0,0.01,0.0,0.14,0.09,0.0,0.0,0.02,0.16,0.16,0.02,0.06,0.0,0.07,0.0,0.01,0.04,0.05,0.0,0.03,0.04,0.0,0.01,0.05
atosiban,0.013282732447817837,0.07210626185958255,0.018975332068311195,0.0056925996204933585,0.007590132827324478,0.007590132827324478,0.07400379506641366,0.0683111954459203,0.011385199240986717,0.003795066413662239,0.0056925996204933585,0.12144212523719165,0.017077798861480076,0.04554079696394687,0.0056925996204933585,0.003795066413662239,0.08918406072106262,0.11005692599620494,0.007590132827324478,0.007590132827324478,0.015180265654648957,0.007590132827324478,0.15180265654648956,0.03984819734345351,0.0,0.007590132827324478,0.08159392789373814
aurothioglucose,0.12092130518234165,0.009596928982725527,0.0019193857965451055,0.0019193857965451055,0.0019193857965451055,0.011516314779270634,0.09021113243761997,0.19577735124760076,0.04030710172744722,0.011516314779270634,0.044145873320537425,0.0019193857965451055,0.026871401151631478,0.003838771593090211,0.01727447216890595,0.009596928982725527,0.03838771593090211,0.0,0.0,0.005758157389635317,0.03838771593090211,0.011516314779270634,0.03262955854126679,0.2648752399232246,0.0,0.0,0.019193857965451054
avanafil,0.001215066828675577,0.010935601458080195,0.0,0.023086269744835967,0.0,0.023086269744835967,0.04374240583232078,0.4641555285540705,0.002430133657351154,0.002430133657351154,0.004860267314702308,0.06439854191980558,0.024301336573511544,0.001215066828675577,0.014580801944106925,0.001215066828675577,0.10206561360874848,0.0,0.006075334143377886,0.015795868772782502,0.007290400972053463,0.05224787363304982,0.018226002430133656,0.027946537059538274,0.0,0.0,0.08869987849331713
avatrombopag,0.006578947368421052,0.019736842105263157,0.0,0.0,0.0,0.006578947368421052,0.17763157894736842,0.24342105263157895,0.019736842105263157,0.0,0.019736842105263157,0.09210526315789473,0.08552631578947369,0.019736842105263157,0.02631578947368421,0.0,0.1513157894736842,0.0,0.0,0.02631578947368421,0.006578947368421052,0.0,0.02631578947368421,0.039473684210526314,0.0,0.0,0.03289473684210526
avibactam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
